n,threshold,hr,category,ate,lower_ci,upper_ci
446,31,16,is_medical,-42.94001390100547,-51.95805115011595,-35.29440385496409
391,32,16,is_medical,-44.31142649579007,-52.04060911000485,-36.128127035322024
345,33,16,is_medical,-47.12338475637986,-60.00174298984933,-38.93716167418353
301,34,16,is_medical,-49.399938827206114,-63.76838384737857,-38.66810147063234
265,35,16,is_medical,-47.15731815120691,-61.31074922580089,-37.0861566603929
232,36,16,is_medical,-42.09135394991691,-55.2334258360321,-31.311214322871024
202,37,16,is_medical,-42.946869277706696,-59.21143973748414,-30.207664566431248
173,38,16,is_medical,-42.305130037519945,-57.99702584049865,-28.4619273717729
148,39,16,is_medical,-48.26905363574582,-65.44095455897386,-32.78181847087342
129,40,16,is_medical,-46.607832290715976,-70.16340271583422,-31.79400030708348
2543,5,17,is_medical,-65.09528720259831,-82.32344256172442,-49.89194610111372
2521,6,17,is_medical,-58.275475963047,-72.10784100435791,-43.464386821479906
2500,7,17,is_medical,-46.31156558593861,-62.94266407453111,-34.79683318795733
2458,8,17,is_medical,-41.27360826846407,-54.33100575572007,-29.319753741214925
2421,9,17,is_medical,-43.49054265285153,-52.76620134252906,-35.52304430276476
2385,10,17,is_medical,-42.53308206957959,-53.23279245392797,-31.032421523770495
2327,11,17,is_medical,-46.202780068526096,-56.03199155442479,-37.01961911487612
2264,12,17,is_medical,-49.85935138958854,-60.61217592328151,-39.57560483970164
2181,13,17,is_medical,-53.657971371246816,-60.31142146373185,-45.14584758119176
2064,14,17,is_medical,-58.751754041150406,-66.29596460746507,-51.1737807881955
1950,15,17,is_medical,-59.947686746683985,-67.40622163400445,-52.62046182554738
1820,16,17,is_medical,-60.57287888850627,-66.1924553498794,-54.65622522329639
1689,17,17,is_medical,-57.479458285839286,-64.93319486037822,-52.68765969993294
1572,18,17,is_medical,-55.906042160087935,-61.24979492139161,-50.93863768278163
1423,19,17,is_medical,-55.47893390279455,-63.604008503104865,-50.39764839533828
1302,20,17,is_medical,-55.479952797311,-61.77648474236085,-49.49323138409096
1191,21,17,is_medical,-53.29577537856645,-60.50483753211529,-47.609354522649625
1090,22,17,is_medical,-53.37910303873451,-59.64234937585104,-48.86343735859765
987,23,17,is_medical,-52.34648885646175,-58.54022432418492,-45.43183760921073
902,24,17,is_medical,-54.33295044563437,-60.34457901652095,-47.96287401916635
835,25,17,is_medical,-53.304860438282674,-59.74207482194734,-46.63740616105753
756,26,17,is_medical,-50.946948793951776,-58.040809213816004,-42.43482563501561
685,27,17,is_medical,-50.99370528024491,-56.62057655808283,-45.724651436059105
602,28,17,is_medical,-51.773779988953805,-59.617817621896194,-42.92494580657089
542,29,17,is_medical,-51.55010010078681,-57.70573035562987,-44.0152013776096
481,30,17,is_medical,-46.75399245971255,-56.79007317036289,-38.702870600850076
438,31,17,is_medical,-47.38848225567813,-55.44565512145027,-40.464325954446025
371,32,17,is_medical,-52.6513244957419,-60.55010487852965,-43.68902070103641
329,33,17,is_medical,-52.601121178055905,-64.76514064200501,-43.340318661067215
295,34,17,is_medical,-55.09143148910985,-65.13453454316249,-45.32346100324901
260,35,17,is_medical,-55.950751532001334,-67.16634659457503,-46.9401506850497
229,36,17,is_medical,-54.427756926538905,-66.97082938878509,-42.0537060084923
208,37,17,is_medical,-51.59420255897669,-63.878426895849145,-39.886030521412124
178,38,17,is_medical,-54.098177329604425,-71.97073638432096,-40.818723344100704
156,39,17,is_medical,-55.44960391122635,-68.18575861931427,-37.65566630477551
132,40,17,is_medical,-50.77531019439368,-68.63626629139188,-35.047731479909885
2531,5,18,is_medical,-63.401547655292916,-83.11447063511537,-43.96308428842735
2492,6,18,is_medical,-49.67271112458093,-68.22172810422677,-33.434874241226964
2467,7,18,is_medical,-40.61082758465079,-54.41327229703555,-25.356227067813478
2429,8,18,is_medical,-37.713437059794614,-50.08673939947107,-26.417321031484363
2397,9,18,is_medical,-37.86308309221363,-50.70765012516901,-26.725113997433624
2349,10,18,is_medical,-36.62666257625912,-48.082556965508445,-24.52572334508079
2299,11,18,is_medical,-44.550933238708836,-54.372593920555545,-36.14760862853893
2237,12,18,is_medical,-49.3796569158668,-58.41000118267371,-41.0164659666637
2144,13,18,is_medical,-52.9131713967042,-60.384474081604424,-44.59895174641201
2028,14,18,is_medical,-57.600196047211455,-64.91526620835216,-51.023752934578425
1924,15,18,is_medical,-57.398916925866985,-64.57697286415933,-48.83362736096055
1786,16,18,is_medical,-57.71588918947478,-63.817883621675634,-51.48768510711585
1661,17,18,is_medical,-58.66196036225301,-65.00174846512493,-52.67410923294733
1538,18,18,is_medical,-56.40952654319747,-62.537286629298706,-50.88286031260614
1404,19,18,is_medical,-56.14551454973011,-61.338627071725995,-51.01155161650266
1282,20,18,is_medical,-54.28522737653904,-59.75703820141712,-49.28677269618521
1176,21,18,is_medical,-52.188770113484594,-58.2438424035646,-46.37154899593102
1071,22,18,is_medical,-53.250558349468434,-59.84705087703503,-48.72350165486952
983,23,18,is_medical,-51.846734938585314,-59.85999293857199,-45.760016660230235
895,24,18,is_medical,-53.00632144424833,-57.79281093381738,-46.068620906454015
816,25,18,is_medical,-52.26289558501543,-57.98262874444106,-45.17699511247446
744,26,18,is_medical,-50.654674052221,-60.169005935966226,-43.98921062187395
664,27,18,is_medical,-50.1060374122753,-56.63454929455477,-44.29523024878722
594,28,18,is_medical,-50.93368760062785,-60.41884706675165,-43.26419419260526
533,29,18,is_medical,-53.20025438104628,-62.318602356152866,-46.240673614354876
481,30,18,is_medical,-51.221599188471004,-59.12653685217583,-44.17312266237653
411,31,18,is_medical,-52.43805034175659,-61.80338803379672,-46.54291135075914
367,32,18,is_medical,-56.46475679409559,-67.40572076349872,-48.51567711315931
331,33,18,is_medical,-57.52157142350944,-66.88815707801095,-49.225735025750595
296,34,18,is_medical,-58.60541090438454,-69.58427241741373,-48.91103943411284
260,35,18,is_medical,-57.50983145120938,-67.73863993623883,-45.681640058511334
229,36,18,is_medical,-55.40784797537398,-67.29875697361246,-43.76811126630517
196,37,18,is_medical,-53.76279137834075,-68.53839371584274,-40.9755720518105
170,38,18,is_medical,-47.735649601126795,-66.45776774423868,-33.72914985800381
146,39,18,is_medical,-48.87799087446126,-60.854566094602546,-31.080743981284883
129,40,18,is_medical,-43.26210911087696,-67.47128751028308,-24.530392225782975
2494,5,19,is_medical,-65.711949143862455,-86.17117764063264,-38.682619546158065
2464,6,19,is_medical,-63.869282844290524,-81.3981689472543,-49.942400269848974
2441,7,19,is_medical,-54.097464521119264,-69.76081509403951,-37.08474780630047
2408,8,19,is_medical,-48.69924798571648,-59.670103018892604,-32.759855360904254
2362,9,19,is_medical,-43.62450099976226,-55.127463163086105,-33.07210018999149
2312,10,19,is_medical,-40.59856827296858,-52.232975870182514,-31.786184672079486
2255,11,19,is_medical,-42.55877227137012,-51.723749314224335,-32.10274915530772
2186,12,19,is_medical,-46.16665052909963,-54.4034008761291,-39.06097924083963
2097,13,19,is_medical,-52.69609759019116,-63.00548159547543,-42.806856588823734
1993,14,19,is_medical,-58.02797946721398,-66.89017422074096,-48.25553909089845
1869,15,19,is_medical,-58.229308480589225,-66.53934615903762,-50.2147594239043
1739,16,19,is_medical,-57.33732761350876,-63.52936168237298,-49.987336974252685
1622,17,19,is_medical,-55.54392400438687,-63.12901817830769,-48.19927213894627
1516,18,19,is_medical,-55.03874810001801,-61.17439058173977,-48.89064438322731
1378,19,19,is_medical,-54.48564725873098,-59.43813398135208,-48.70805576837219
1262,20,19,is_medical,-55.01167097711047,-60.27010820274876,-49.187725142697815
1156,21,19,is_medical,-53.09290823732633,-59.03882037058469,-46.56813170361767
1055,22,19,is_medical,-52.26347995671023,-59.043221648330956,-45.60936747474702
970,23,19,is_medical,-53.33127664171212,-59.35918570256675,-48.19608936328959
880,24,19,is_medical,-50.12022500757868,-57.92015725945757,-43.822821670118714
792,25,19,is_medical,-49.23857369529682,-55.83002278061906,-42.56459311490224
716,26,19,is_medical,-48.55588947840235,-55.3703595493256,-41.81473948415163
645,27,19,is_medical,-48.75286548917768,-56.11201515457225,-41.81970340270968
575,28,19,is_medical,-47.900552201814094,-55.292807255844906,-40.86324625691091
519,29,19,is_medical,-48.999770630154586,-56.01371115202275,-41.36195395979985
463,30,19,is_medical,-48.66548111483701,-59.15635933566841,-42.238255670460205
389,31,19,is_medical,-52.56826555006586,-62.35340549017434,-44.37271854193284
348,32,19,is_medical,-55.33997520844318,-64.86347085814543,-47.790012259560456
312,33,19,is_medical,-56.43093994120534,-67.49478602232841,-47.17972613644338
281,34,19,is_medical,-57.89562838441506,-66.92463244439821,-46.72027934935542
251,35,19,is_medical,-53.728300148893396,-66.32371230478418,-38.232774995505935
221,36,19,is_medical,-56.64479018155271,-73.66370399528867,-45.99086652839645
202,37,19,is_medical,-59.38878557240818,-71.96000679746822,-45.91476514403615
174,38,19,is_medical,-57.153690537867845,-70.61254456182431,-43.63089557695815
152,39,19,is_medical,-56.757843807955396,-74.83481273067721,-39.38476349217163
132,40,19,is_medical,-52.706650110592676,-73.53786008108074,-36.00915117116614
2461,5,20,is_medical,-71.98746551119658,-95.66317096490303,-52.42651793747049
2433,6,20,is_medical,-61.02880076620764,-76.85707001851372,-45.33975852489846
2401,7,20,is_medical,-45.4524116311035,-61.72387755476947,-31.06230495149447
2366,8,20,is_medical,-35.84636315853612,-46.07159707699972,-23.43530108231826
2331,9,20,is_medical,-34.33997376642563,-45.433746078667184,-21.379532472807938
2281,10,20,is_medical,-38.5453928161987,-49.03408557991298,-27.756831002320297
2231,11,20,is_medical,-46.0275687449211,-53.70368940759934,-37.20088764389848
2161,12,20,is_medical,-50.2936225227248,-61.186034387428606,-41.20082634219909
2065,13,20,is_medical,-53.93895597962066,-61.90869575382419,-47.57011942577307
1951,14,20,is_medical,-53.87565766046126,-61.73962770215428,-46.770298836538956
1847,15,20,is_medical,-58.221769635418156,-62.97100460188665,-50.46493261014675
1731,16,20,is_medical,-56.380638887825285,-61.759041453016295,-49.09467893828307
1609,17,20,is_medical,-55.32847145594633,-61.72496075484872,-48.970763010804404
1495,18,20,is_medical,-52.78851945615875,-59.497001060493716,-46.6494935204976
1359,19,20,is_medical,-52.37301219021981,-59.77128397566122,-47.26234921343561
1250,20,20,is_medical,-50.920401241069555,-57.19257484465194,-45.31510374716734
1138,21,20,is_medical,-49.05096664292813,-54.55173293078127,-43.28289458432454
1046,22,20,is_medical,-50.37068516795503,-57.059305813072115,-43.989664150232414
944,23,20,is_medical,-49.02502762245692,-56.035789787804106,-43.39708934040743
860,24,20,is_medical,-47.82793111363736,-54.42294579734542,-41.72684838239235
780,25,20,is_medical,-46.10976199124602,-53.33161128654987,-39.09963838399008
709,26,20,is_medical,-44.49291642532441,-51.9506692389034,-35.79428265059559
643,27,20,is_medical,-41.93257101978281,-48.80464986709882,-34.55304448188815
564,28,20,is_medical,-42.35539819178726,-49.507955687135194,-35.94840083902949
517,29,20,is_medical,-43.18988212033557,-51.16417243807629,-37.40787737624353
455,30,20,is_medical,-40.3543928339854,-48.32692703963201,-32.35258615618946
396,31,20,is_medical,-38.656120638191965,-48.58049229159553,-30.160422807453187
346,32,20,is_medical,-44.05325014710823,-54.432079002888486,-36.31618554040881
308,33,20,is_medical,-45.53256690576066,-55.15841982103029,-32.26686488966462
268,34,20,is_medical,-45.67744177533092,-60.06726967991767,-35.38891109068919
244,35,20,is_medical,-48.945288189607595,-62.683729209327765,-37.09550150388293
213,36,20,is_medical,-45.60451798135276,-56.53196142496236,-29.13427629723924
183,37,20,is_medical,-40.42737269029547,-57.22854854041691,-28.347176424896105
157,38,20,is_medical,-39.78380872601895,-54.562536067914834,-24.264287563851866
138,39,20,is_medical,-33.25353290341454,-51.3610107439373,-17.744403679123366
115,40,20,is_medical,-28.103430613134236,-49.28103609716297,-12.78804371571374
2429,5,21,is_medical,-64.22506944140147,-81.1153390929201,-47.3902959488571
2396,6,21,is_medical,-50.29153917224198,-63.951383266908636,-32.02730877328986
2363,7,21,is_medical,-42.72653292035639,-54.27563385343575,-25.024613233112092
2337,8,21,is_medical,-38.321842873947105,-51.83788254520894,-26.78923307960585
2297,9,21,is_medical,-41.07354212686576,-54.833526699874625,-28.79601778446667
2265,10,21,is_medical,-40.160755726624444,-50.960612774128265,-28.671154108717076
2214,11,21,is_medical,-42.816050918925384,-52.815986551497474,-33.30799316906817
2141,12,21,is_medical,-48.42529562385727,-57.31437644613953,-39.286759747568055
2045,13,21,is_medical,-54.81028253148594,-62.62563737153255,-45.961494021219664
1927,14,21,is_medical,-56.72197535082256,-64.39148111538142,-48.31816609711146
1817,15,21,is_medical,-55.90357534745172,-63.20323829159241,-50.18801178937346
1703,16,21,is_medical,-54.89816406351562,-59.569602509845,-48.66770452921838
1567,17,21,is_medical,-52.718283951120355,-57.34871714436204,-46.18255150718258
1470,18,21,is_medical,-51.19110775426867,-57.03826432331894,-44.42159973424256
1338,19,21,is_medical,-49.75440774502667,-55.14305810426728,-44.99713863375584
1212,20,21,is_medical,-52.18669759167855,-58.655475368005995,-47.0905621844349
1123,21,21,is_medical,-48.70555403041908,-53.73662762404902,-43.2056465629133
1023,22,21,is_medical,-51.06814381978131,-55.85012635341397,-45.16415285638172
925,23,21,is_medical,-49.53064469446275,-55.41104584345149,-43.530117104885534
841,24,21,is_medical,-49.268512474361756,-56.056531332974316,-41.75895774383369
745,25,21,is_medical,-48.231809440097635,-54.43193585812452,-41.76272324869058
692,26,21,is_medical,-46.811720324605716,-53.68100406494281,-41.383564450288986
636,27,21,is_medical,-45.41176969755534,-54.20964406353758,-37.841276421558206
562,28,21,is_medical,-43.38610611120774,-50.85774542005916,-37.77445316436416
511,29,21,is_medical,-45.32059420352854,-53.9804427862733,-36.26259367780057
449,30,21,is_medical,-45.180375177090355,-56.29692477809496,-37.61381695243324
388,31,21,is_medical,-43.71799234814873,-54.465412110573425,-37.836396668633796
345,32,21,is_medical,-43.83462171304774,-52.35452310132115,-34.47417606992451
313,33,21,is_medical,-44.20955157649783,-54.575115660843665,-35.25158084853956
277,34,21,is_medical,-44.69202285200919,-58.03524482042454,-36.472943387618045
239,35,21,is_medical,-46.30764652497041,-57.894909740762444,-35.42132400498383
212,36,21,is_medical,-45.93894646955661,-57.38523014849639,-32.68793293041699
188,37,21,is_medical,-43.110664688233385,-56.254012556728696,-29.28070433643836
163,38,21,is_medical,-42.13165526857023,-56.4799143434407,-29.40497493002448
143,39,21,is_medical,-43.29563516726347,-55.18116544311019,-30.572158677947016
125,40,21,is_medical,-44.64715913096154,-65.84859472688973,-29.330953787805868
2415,5,22,is_medical,-58.26568489752236,-80.9862971329022,-40.24354527278291
2387,6,22,is_medical,-49.87227724729556,-66.57991702544078,-31.793165110812254
2364,7,22,is_medical,-44.627569106158035,-59.784638959794165,-31.960308663960575
2324,8,22,is_medical,-39.71960503882434,-53.757989907614444,-27.574303266434555
2285,9,22,is_medical,-40.26655928359614,-53.92197851819856,-29.40186239900109
2239,10,22,is_medical,-38.402719596299676,-47.73526949571709,-27.92385883737461
2188,11,22,is_medical,-41.41120011755919,-51.37308652928107,-32.023009945816824
2123,12,22,is_medical,-42.63847231466622,-51.89174507989122,-31.699367627540227
2030,13,22,is_medical,-49.6527764040564,-58.41840700933875,-42.10016874057084
1920,14,22,is_medical,-50.27286929760942,-58.01376484227433,-42.22088074701239
1819,15,22,is_medical,-51.509972971667395,-58.533485789970825,-44.06609081466513
1702,16,22,is_medical,-51.03850382105779,-56.1396795639715,-45.83891865900367
1582,17,22,is_medical,-51.421283238585744,-58.076769578030564,-44.88517876243358
1456,18,22,is_medical,-50.23981394645358,-54.70909293800406,-44.078506747466406
1336,19,22,is_medical,-47.584485181059165,-54.92123158565454,-42.94509356787242
1224,20,22,is_medical,-48.7089704400893,-54.96330315228039,-43.3087319161348
1126,21,22,is_medical,-45.673185895333575,-51.137766481590404,-39.225886052671456
1016,22,22,is_medical,-44.422687703052674,-50.76641964199109,-39.45465594701636
921,23,22,is_medical,-43.22777933362795,-50.8650783451038,-37.707613393625735
823,24,22,is_medical,-44.028979171193384,-49.781120943950924,-39.532106988912574
744,25,22,is_medical,-44.481292204122894,-50.79403630394876,-37.730398649457214
670,26,22,is_medical,-44.07697635300025,-50.0503143530417,-36.90520311118104
608,27,22,is_medical,-41.64894175144897,-48.40714964779758,-33.542896237691
551,28,22,is_medical,-41.43588381003164,-50.576498870211,-35.592219361067265
494,29,22,is_medical,-43.54983841059183,-53.467377304174306,-35.40925023821546
437,30,22,is_medical,-43.91298905690627,-53.69136784712555,-36.808116810694145
382,31,22,is_medical,-41.0899699368816,-50.939949339401664,-31.09001688149519
335,32,22,is_medical,-43.249610047580035,-53.04349534700117,-33.718599733997365
296,33,22,is_medical,-41.30835452600135,-52.378393869447905,-32.39769906486191
265,34,22,is_medical,-39.068596667572734,-48.27713937617773,-28.29002134546147
234,35,22,is_medical,-36.601528096571826,-47.43042692344844,-25.226352164230548
207,36,22,is_medical,-38.248941523029,-48.52346608140877,-27.136940689027227
183,37,22,is_medical,-35.5027871192473,-49.17982497213475,-19.936939252429625
155,38,22,is_medical,-35.547763824531245,-54.926062517663524,-21.07205307377177
131,39,22,is_medical,-36.27653499433359,-54.144368514318415,-20.531404466137758
115,40,22,is_medical,-39.13471839690354,-60.72077362485541,-21.153692877516136
2386,5,23,is_medical,-56.38127293527174,-74.47632554401267,-40.564386308561296
2361,6,23,is_medical,-55.63176739200483,-73.49083425953023,-45.71415166454139
2334,7,23,is_medical,-43.14030468344359,-56.958016268232285,-24.911845516940843
2300,8,23,is_medical,-40.14425786632549,-52.07225602073416,-27.728153475566245
2261,9,23,is_medical,-37.85513492956386,-51.710763265136876,-29.15168033628501
2230,10,23,is_medical,-38.22941442833178,-50.639852889751864,-29.819365590516924
2182,11,23,is_medical,-41.163109523451595,-51.136019303082634,-32.07810785180237
2101,12,23,is_medical,-42.06108457329299,-50.814687511756944,-35.271639214564516
2014,13,23,is_medical,-48.24988408579563,-55.74861967392323,-39.0680822055202
1910,14,23,is_medical,-53.329174285048794,-63.88943521267353,-45.11474018276442
1798,15,23,is_medical,-52.45057648698523,-60.35189034677788,-45.88390488099793
1678,16,23,is_medical,-53.160898344782225,-59.93490898563823,-45.30595517145511
1557,17,23,is_medical,-54.307998576116375,-59.774161858231594,-47.9495602583535
1442,18,23,is_medical,-53.03406442203817,-58.99651380740124,-47.35021994107328
1324,19,23,is_medical,-49.586934125301184,-55.88004607066637,-43.08280975184368
1223,20,23,is_medical,-51.909157369088774,-57.442339807393836,-44.20979555368493
1122,21,23,is_medical,-47.9343806678865,-52.78946040106689,-41.04430779409881
1016,22,23,is_medical,-45.84947981710397,-52.02983874260207,-39.49323877743561
924,23,23,is_medical,-47.04841580016176,-52.919004180668026,-42.04781004243753
830,24,23,is_medical,-46.28895636208685,-54.582245666780665,-41.09609292318339
744,25,23,is_medical,-45.29304853087828,-53.23333875059498,-38.77443128362282
668,26,23,is_medical,-43.267598659219914,-50.59730766007715,-36.12929680795793
613,27,23,is_medical,-41.97918074158187,-50.5888947615224,-35.25832404311612
550,28,23,is_medical,-42.388758163073504,-50.43798888229938,-34.18850901023117
479,29,23,is_medical,-43.13187818857918,-50.99352663223917,-36.55385042436379
421,30,23,is_medical,-42.63182006111569,-52.41555077037461,-36.09560016546885
369,31,23,is_medical,-40.39461152183057,-50.22532377954266,-31.684574756106713
337,32,23,is_medical,-41.142049957150505,-50.79304842635321,-31.345089878048782
300,33,23,is_medical,-40.164274737628574,-50.04751519627797,-31.517637556856442
262,34,23,is_medical,-36.3792209402595,-48.27412729919317,-22.967596517275013
238,35,23,is_medical,-37.56771334772455,-50.203256965024934,-25.831340684320935
205,36,23,is_medical,-34.04976158630865,-47.69837869615458,-24.8971707801698
186,37,23,is_medical,-31.482282762049664,-45.83862143889266,-20.316493232257358
163,38,23,is_medical,-29.93301451723937,-46.063093063293195,-17.09412106285646
134,39,23,is_medical,-34.26023290102589,-55.155681169715876,-20.30967198412651
117,40,23,is_medical,-35.2645915529657,-61.77583692393034,-20.030191659074717
2353,5,24,is_medical,-52.23009896478072,-69.60157067473776,-35.25113856944341
2329,6,24,is_medical,-53.07560224295034,-66.09556232635808,-38.00641484520648
2297,7,24,is_medical,-42.079292642277466,-54.958785780562266,-29.043500457918213
2260,8,24,is_medical,-40.08013675948865,-52.67007813209261,-26.677859588649966
2227,9,24,is_medical,-40.11593464827962,-50.054815798898176,-30.73549006528512
2188,10,24,is_medical,-39.84860423739164,-52.44946342894005,-30.12530077936364
2129,11,24,is_medical,-40.67537714955864,-49.553066153363346,-33.22689575859789
2064,12,24,is_medical,-40.91548762457714,-49.420678178770856,-32.91264776291874
1970,13,24,is_medical,-41.518563262331725,-49.43523048769569,-33.646929044742535
1872,14,24,is_medical,-46.17481918596141,-53.79097336505549,-40.665964255423404
1760,15,24,is_medical,-48.791791863284175,-56.29139886588408,-41.96623618240156
1649,16,24,is_medical,-49.691100313829025,-56.72989142793557,-43.54034520011996
1527,17,24,is_medical,-51.67877330334565,-59.39317121780252,-45.79205720876669
1415,18,24,is_medical,-49.49874304857957,-55.06367834063445,-43.63499248003632
1301,19,24,is_medical,-47.436971916927604,-53.27675465834395,-40.970489468839304
1198,20,24,is_medical,-48.9346110881624,-55.221424093865465,-44.38567660063899
1089,21,24,is_medical,-46.62309701245994,-53.94973753685312,-40.125196431034766
989,22,24,is_medical,-44.87830197996672,-51.59996746928698,-39.14401544634015
891,23,24,is_medical,-45.047701319191475,-50.59820050033332,-38.49600826917617
801,24,24,is_medical,-44.72819984846589,-52.21184134678725,-39.900081727008
726,25,24,is_medical,-44.17831213267851,-51.079821609828485,-38.270781499336834
660,26,24,is_medical,-41.78895518710365,-49.757884438316665,-34.5298920400779
602,27,24,is_medical,-42.496534822333786,-48.40900193118458,-34.91924321436119
531,28,24,is_medical,-42.84641337945851,-50.30656937901915,-35.671186529367276
467,29,24,is_medical,-42.643092582800335,-49.64123257527814,-34.05681290879127
417,30,24,is_medical,-42.11755643827115,-49.56671071028708,-35.34125354727294
372,31,24,is_medical,-41.06040485579035,-49.948670933213975,-31.69296198345117
332,32,24,is_medical,-39.78742932614429,-48.919614884506615,-30.08537103958315
294,33,24,is_medical,-38.06136443994902,-47.69417715618354,-28.251012400841432
252,34,24,is_medical,-37.170068111618974,-47.183772652010845,-27.51043431863883
217,35,24,is_medical,-32.76669648265485,-43.24746402398543,-19.784132970685846
200,36,24,is_medical,-33.74898530883948,-46.54507302703388,-21.606294522908172
178,37,24,is_medical,-33.99439480042892,-49.863905211026804,-23.407937821710362
151,38,24,is_medical,-35.308765629307715,-52.86120470331488,-20.02484686808674
126,39,24,is_medical,-37.48562905029161,-55.38087856641249,-22.956102564865063
110,40,24,is_medical,-38.883656406263924,-58.887615204287926,-20.743009973864247
